timestamp,event,eventValue,eventNb
2014-10-23 21:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-23 23:00:00,mp3,/bigdatahebdo/EP05.mp3,2
2014-10-24 00:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-24 04:00:00,mp3,/bigdatahebdo/EP05.mp3,2
2014-10-24 05:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-10-24 07:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-24 07:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-10-24 08:00:00,mp3,/bigdatahebdo/EP05.mp3,2
2014-10-24 09:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-24 12:00:00,mp3,/bigdatahebdo/EP05.mp3,2
2014-10-24 13:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-24 13:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-10-24 15:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-10-24 19:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-24 20:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-24 21:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-25 15:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-25 17:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-10-25 17:00:00,mp3,/bigdatahebdo/EP05.mp3,2
2014-10-26 09:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-10-26 09:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-10-26 09:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-26 14:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-10-26 15:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-10-26 23:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-10-26 23:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-26 23:00:00,mp3,/bigdatahebdo/EP01.mp3,2
2014-10-26 23:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-10-26 23:00:00,mp3,/bigdatahebdo/EP02.mp3,1
2014-10-26 23:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-10-27 00:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-27 00:00:00,mp3,/bigdatahebdo/EP01.mp3,1
2014-10-27 07:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-27 07:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-10-27 09:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-27 19:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-28 12:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-10-28 15:00:00,mp3,/bigdatahebdo/EP05.mp3,2
2014-10-28 16:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-28 17:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-28 23:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-29 08:00:00,mp3,/bigdatahebdo/EP05.mp3,2
2014-10-29 08:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-10-29 11:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-10-29 20:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-30 09:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-30 11:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-10-30 18:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-10-31 07:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-01 08:00:00,mp3,/bigdatahebdo/EP05.mp3,2
2014-11-01 10:00:00,mp3,/bigdatahebdo/EP02.mp3,1
2014-11-01 10:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-11-01 10:00:00,mp3,/bigdatahebdo/EP01.mp3,1
2014-11-01 10:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-11-01 10:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-01 10:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-11-02 13:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-11-03 05:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-03 13:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-03 13:00:00,mp3,/bigdatahebdo/EP02.mp3,1
2014-11-03 14:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-03 17:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-11-06 13:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-06 15:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-06 16:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-07 11:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-07 11:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-11-07 17:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-11-07 21:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-08 18:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-11-09 20:00:00,mp3,/bigdatahebdo/EP05.mp3,2
2014-11-10 00:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-10 07:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-11-10 08:00:00,mp3,/bigdatahebdo/EP01.mp3,1
2014-11-10 09:00:00,mp3,/bigdatahebdo/EP05.mp3,3
2014-11-10 12:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-10 12:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-11-10 13:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-10 15:00:00,mp3,/bigdatahebdo/EP05.mp3,2
2014-11-10 17:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-10 19:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-10 19:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-11-10 21:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-11-10 21:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-11 09:00:00,mp3,/bigdatahebdo/EP05.mp3,2
2014-11-11 09:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-11-11 16:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-11-12 05:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-11-12 05:00:00,mp3,/bigdatahebdo/EP02.mp3,1
2014-11-12 05:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-11-12 13:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-12 13:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-11-12 13:00:00,mp3,/bigdatahebdo/EP01.mp3,1
2014-11-12 13:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-11-12 17:00:00,mp3,/bigdatahebdo/EP02.mp3,1
2014-11-13 07:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-13 18:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-11-13 21:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-15 10:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-15 12:00:00,mp3,/bigdatahebdo/EP02.mp3,1
2014-11-15 13:00:00,mp3,/bigdatahebdo/EP02.mp3,1
2014-11-15 17:00:00,mp3,/bigdatahebdo/EP02.mp3,1
2014-11-15 20:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-11-15 21:00:00,mp3,/bigdatahebdo/EP00.mp3,3
2014-11-16 18:00:00,mp3,/bigdatahebdo/EP06.mp3,2
2014-11-16 20:00:00,mp3,/bigdatahebdo/EP06.mp3,5
2014-11-16 20:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-11-16 20:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-16 21:00:00,mp3,/bigdatahebdo/EP06.mp3,7
2014-11-16 22:00:00,mp3,/bigdatahebdo/EP06.mp3,4
2014-11-16 23:00:00,mp3,/bigdatahebdo/EP06.mp3,4
2014-11-17 02:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-17 03:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-17 04:00:00,mp3,/bigdatahebdo/EP06.mp3,2
2014-11-17 06:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-17 07:00:00,mp3,/bigdatahebdo/EP06.mp3,2
2014-11-17 08:00:00,mp3,/bigdatahebdo/EP06.mp3,5
2014-11-17 09:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-17 10:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-17 11:00:00,mp3,/bigdatahebdo/EP06.mp3,16
2014-11-17 12:00:00,mp3,/bigdatahebdo/EP06.mp3,7
2014-11-17 13:00:00,mp3,/bigdatahebdo/EP06.mp3,2
2014-11-17 14:00:00,mp3,/bigdatahebdo/EP06.mp3,3
2014-11-17 15:00:00,mp3,/bigdatahebdo/EP06.mp3,7
2014-11-17 17:00:00,mp3,/bigdatahebdo/EP06.mp3,2
2014-11-17 19:00:00,mp3,/bigdatahebdo/EP06.mp3,5
2014-11-17 20:00:00,mp3,/bigdatahebdo/EP02.mp3,1
2014-11-17 20:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-17 21:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-11-17 21:00:00,mp3,/bigdatahebdo/EP06.mp3,2
2014-11-17 23:00:00,mp3,/bigdatahebdo/EP06.mp3,5
2014-11-18 00:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-18 01:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-18 04:00:00,mp3,/bigdatahebdo/EP06.mp3,2
2014-11-18 05:00:00,mp3,/bigdatahebdo/EP06.mp3,4
2014-11-18 06:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-18 07:00:00,mp3,/bigdatahebdo/EP06.mp3,2
2014-11-18 08:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-18 09:00:00,mp3,/bigdatahebdo/EP06.mp3,2
2014-11-18 10:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-18 11:00:00,mp3,/bigdatahebdo/EP06.mp3,2
2014-11-18 12:00:00,mp3,/bigdatahebdo/EP06.mp3,2
2014-11-18 13:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-18 15:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-18 17:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-18 20:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-18 21:00:00,mp3,/bigdatahebdo/EP06.mp3,2
2014-11-18 22:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-18 23:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-19 00:00:00,mp3,/bigdatahebdo/EP06.mp3,2
2014-11-19 06:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-19 08:00:00,mp3,/bigdatahebdo/EP06.mp3,2
2014-11-19 14:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-19 14:00:00,mp3,/bigdatahebdo/EP03.mp3,2
2014-11-19 14:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-19 14:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-11-19 15:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-19 15:00:00,mp3,/bigdatahebdo/EP02.mp3,1
2014-11-19 15:00:00,mp3,/bigdatahebdo/EP01.mp3,1
2014-11-19 15:00:00,mp3,/bigdatahebdo/EP05.mp3,2
2014-11-19 16:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-11-19 17:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-11-19 22:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-11-20 03:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-20 09:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-20 11:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-11-20 12:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-20 12:00:00,mp3,/bigdatahebdo/EP03.mp3,2
2014-11-20 13:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-20 13:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-11-20 16:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-20 17:00:00,mp3,/bigdatahebdo/EP01.mp3,1
2014-11-20 19:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-20 21:00:00,mp3,/bigdatahebdo/EP07.mp3,3
2014-11-20 22:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-11-20 22:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-11-21 00:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-11-21 03:00:00,mp3,/bigdatahebdo/EP07.mp3,3
2014-11-21 05:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-21 06:00:00,mp3,/bigdatahebdo/EP07.mp3,3
2014-11-21 07:00:00,mp3,/bigdatahebdo/EP07.mp3,4
2014-11-21 07:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-21 08:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-11-21 08:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-21 09:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-21 10:00:00,mp3,/bigdatahebdo/EP07.mp3,10
2014-11-21 11:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-21 12:00:00,mp3,/bigdatahebdo/EP07.mp3,3
2014-11-21 14:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-21 15:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-11-21 15:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-21 17:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-11-21 18:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-21 18:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-21 18:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-21 19:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-21 21:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-21 21:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-11-22 02:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-22 03:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-22 07:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-22 09:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-22 10:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-11-22 11:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-22 12:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-11-22 16:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-22 17:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-22 18:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-11-22 21:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-11-22 21:00:00,mp3,/bigdatahebdo/EP06.mp3,2
2014-11-22 23:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-23 01:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-23 01:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-11-23 02:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-11-23 08:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-23 09:00:00,mp3,/bigdatahebdo/EP06.mp3,2
2014-11-23 12:00:00,mp3,/bigdatahebdo/EP01.mp3,1
2014-11-23 15:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-23 17:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-11-23 18:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-23 19:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-24 05:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-24 06:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-11-24 06:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-24 06:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-24 06:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-24 06:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-11-24 06:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-11-24 06:00:00,mp3,/bigdatahebdo/EP02.mp3,1
2014-11-24 06:00:00,mp3,/bigdatahebdo/EP01.mp3,1
2014-11-24 07:00:00,mp3,/bigdatahebdo/EP07.mp3,4
2014-11-24 07:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-24 07:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-24 08:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-11-24 08:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-11-24 09:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-24 10:00:00,mp3,/bigdatahebdo/EP06.mp3,2
2014-11-24 10:00:00,mp3,/bigdatahebdo/EP02.mp3,1
2014-11-24 10:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-24 11:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-24 11:00:00,mp3,/bigdatahebdo/EP01.mp3,1
2014-11-24 11:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-11-24 13:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-24 14:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-11-24 18:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-24 19:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-24 20:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-11-24 20:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-11-24 21:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-11-24 21:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-11-24 22:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-11-24 22:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-25 00:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-25 07:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-25 09:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-25 10:00:00,mp3,/bigdatahebdo/EP07.mp3,3
2014-11-25 11:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-25 11:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-25 12:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-11-25 14:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-25 15:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-11-25 15:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-25 17:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-25 18:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-25 18:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-25 21:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-25 22:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-11-25 23:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-26 01:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-26 04:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-26 08:00:00,mp3,/bigdatahebdo/EP00.mp3,4
2014-11-26 08:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-26 08:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-26 12:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-26 14:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-26 19:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-26 22:00:00,mp3,/bigdatahebdo/EP02.mp3,1
2014-11-26 22:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-11-26 22:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-26 22:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-26 22:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-26 22:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-11-26 22:00:00,mp3,/bigdatahebdo/EP01.mp3,1
2014-11-26 22:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-11-26 23:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-11-27 05:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-11-27 07:00:00,mp3,/bigdatahebdo/EP05.mp3,2
2014-11-27 08:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-27 08:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-11-27 18:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-27 19:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-11-27 21:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-27 22:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-27 22:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-28 05:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-28 14:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-29 00:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-29 00:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-11-29 11:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-29 11:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-11-29 15:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-29 22:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-30 13:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-11-30 16:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-11-30 16:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-01 09:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-12-01 09:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-01 14:00:00,mp3,/bigdatahebdo/EP07.mp3,3
2014-12-01 14:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-12-01 14:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-12-01 15:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-01 23:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-12-02 08:00:00,mp3,/bigdatahebdo/EP02.mp3,1
2014-12-02 08:00:00,mp3,/bigdatahebdo/EP01.mp3,1
2014-12-02 08:00:00,mp3,/bigdatahebdo/EP06.mp3,2
2014-12-02 08:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-12-02 08:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-12-02 08:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-12-02 08:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-12-02 08:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-12-02 13:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-12-03 07:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-03 09:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-12-03 13:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-12-03 22:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-04 09:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-04 10:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-04 11:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-12-04 11:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-04 13:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-12-05 00:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-12-05 08:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-05 08:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-12-05 11:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-05 12:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-12-07 01:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-12-07 01:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-07 08:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-08 12:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-08 12:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-12-08 13:00:00,mp3,/bigdatahebdo/EP01.mp3,1
2014-12-08 22:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-09 11:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-12-09 12:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-12-09 15:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-12-09 16:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-09 18:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-12-09 18:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-12-09 20:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-10 08:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-10 09:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-10 12:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-12-10 15:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-12-10 20:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-12-11 09:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-12-11 09:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-11 10:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-11 10:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-12-11 16:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-12-11 16:00:00,mp3,/bigdatahebdo/EP04.mp3,1
2014-12-11 16:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-12-11 16:00:00,mp3,/bigdatahebdo/EP02.mp3,1
2014-12-11 17:00:00,mp3,/bigdatahebdo/EP01.mp3,1
2014-12-11 17:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-12-11 18:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-11 18:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-12-11 22:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-12-12 12:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-12-12 13:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-12-12 15:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-12 15:00:00,mp3,/bigdatahebdo/EP06.mp3,1
2014-12-12 16:00:00,mp3,/bigdatahebdo/EP00.mp3,1
2014-12-12 22:00:00,mp3,/bigdatahebdo/EP03.mp3,1
2014-12-13 10:00:00,mp3,/bigdatahebdo/EP05.mp3,1
2014-12-13 10:00:00,mp3,/bigdatahebdo/EP07.mp3,2
2014-12-13 11:00:00,mp3,/bigdatahebdo/EP07.mp3,1
2014-12-13 12:00:00,mp3,/bigdatahebdo/EP04.mp3,1
